##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.4-5-g5dfd516", "run-date": "Thu Oct 24 15:34:01 2024", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.273788, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "species": "Onthophagus binodis", "genome-hash": "b8dd53a4ef8ac208"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg000032l~~42694494..46203660	3509167	1438007,8935,7180,0,0,0,0	1104863	|	Onthophagus taurus	166361	anml:insects	950390	659975	2427	|	217634	anml:insects	950390	67422	429	|	8673	anml:reptiles	21666	3533	172	|	35005	anml:reptiles	21666	6708	164	|	n/a	repeat	anml:insects	27
ptg000032l~~46203661..46205735	2075	0,0,0,0,0,0,0	1923	|	Echinops telfairi	9371	anml:mammals	1382	1382	93	|	125878	anml:amphibians	1450	1435	78	|	8407	anml:amphibians	1450	295	30	|	166361	anml:insects	398	398	22	|	n/a	inconclusive	anml:mammals	67
ptg000032l~~46205736..58394181	12188446	4606282,28662,10960,0,0,0,0	3515932	|	Onthophagus taurus	166361	anml:insects	3016208	2201989	4867	|	224129	anml:insects	3016208	103653	691	|	27687	anml:fishes	140372	52797	467	|	35005	anml:reptiles	68834	18955	277	|	n/a	repeat	anml:insects	25
ptg000032l~~58394182..58396409	2228	0,0,0,0,0,0,0	2132	|	Meloidogyne chitwoodi	59747	anml:nematodes	2122	2122	53	|	6706	anml:crustaceans	272	272	17	|	3641	plnt:plants	206	206	17	|	166361	anml:insects	51	51	12	|	n/a	same-kingdom-chimeric	anml:nematodes	95
ptg000032l~~58396410..68244028	9847619	3766041,11667,10640,0,0,0,0	3050262	|	Onthophagus taurus	166361	anml:insects	2690560	2033167	5104	|	224129	anml:insects	2690560	68683	603	|	27687	anml:fishes	100354	40574	355	|	260995	anml:amphibians	29411	16785	238	|	n/a	repeat	anml:insects	27
ptg000032l~~68244029..68246754	2726	0,0,0,0,0,0,0	1694	|	Armadillidium nasatum	96803	anml:crustaceans	1680	1680	82	|	3818	plnt:plants	123	123	13	|	1906744	prok:g-proteobacteria	14	14	4	|						|	n/a	same-kingdom-chimeric	anml:crustaceans	62
ptg000032l~~68246755..77215761	8969007	4114475,17321,7080,0,0,0,0	2624678	|	Onthophagus taurus	166361	anml:insects	2242852	1665545	4763	|	224129	anml:insects	2242852	77662	630	|	2954006	prok:a-proteobacteria	23073	2704	302	|	2953972	prok:a-proteobacteria	23073	2717	302	|	n/a	repeat	anml:insects	25
ptg000032l~~77215762..77218092	2331	296,0,0,0,0,0,0	1460	|	Hydra vulgaris	6087	anml:basal metazoans	1176	1176	56	|	2762511	anml:rotifers	191	191	17	|	8520	anml:reptiles	203	203	16	|	4232	plnt:plants	92	92	10	|	n/a	same-kingdom-chimeric	anml:basal metazoans	50
ptg000032l~~77218093..77733907	515815	187991,773,200,0,0,0,0	185414	|	Onthophagus taurus	166361	anml:insects	155998	114267	1260	|	224129	anml:insects	155998	12956	412	|	2599771	anml:rotifers	8606	4335	93	|	2607531	anml:molluscs	11361	2473	91	|	n/a	repeat	anml:insects	30
ptg000032l~~77733908..77736075	2168	724,0,0,0,0,0,0	1516	|	Caenorhabditis briggsae	6238	anml:nematodes	1502	1246	47	|	1737337	anml:nematodes	1502	256	17	|	610380	anml:insects	100	100	10	|	55307	fung:ascomycetes	112	112	9	|	n/a	same-kingdom-chimeric	anml:nematodes	69
ptg000032l~~77736076..79191960	1455885	610325,82757,4480,0,0,0,0	385382	|	Onthophagus taurus	166361	anml:insects	335209	260513	1663	|	170555	anml:insects	335209	5741	282	|	1857775	anml:rotifers	9218	9041	144	|	348617	fung:fungi	10816	4950	123	|	n/a	repeat	anml:insects	23
ptg000033l~~1..2051435	2051435	1253120,44077,10380,0,0,0,0	488265	|	Onthophagus taurus	166361	anml:insects	366420	252435	1367	|	7070	anml:insects	366420	38506	335	|	3818	plnt:plants	46279	16547	166	|	104777	anml:rotifers	25384	9394	150	|	n/a	repeat	anml:insects	18
ptg000033l~~2051436..2055488	4053	0,0,0,0,0,0,0	3805	|	Encephalitozoon intestinalis	876142	fung:microsporidians	3802	3599	115	|	907965	fung:microsporidians	3802	3493	114	|	166361	anml:insects	283	186	14	|	41895	anml:insects	283	97	10	|	n/a	contaminant(div)	fung:microsporidians	94
ptg000033l~~2055489..2272638	217150	141825,609,240,0,0,0,0	57530	|	Onthophagus taurus	166361	anml:insects	50416	38509	472	|	217634	anml:insects	50416	6619	119	|	6706	anml:crustaceans	4626	3591	66	|	8407	anml:amphibians	1581	1581	44	|	n/a	repeat	anml:insects	23
ptg000034l	428670	0,1899,0,0,0,0,0	387051	|	Enterococcus thailandicus	417368	prok:firmicutes	385426	210800	1158	|	53346	prok:firmicutes	385426	228287	1156	|	1852388	prok:fusobacteria	22379	12659	164	|	82135	prok:high GC Gram+	27050	6891	145	|	n/a	contaminant(div)	prok:firmicutes	90
ptg000035l~~1..13234	13234	10621,0,0,0,0,0,0	1912	|	Onthophagus taurus	166361	anml:insects	1839	1701	113	|	7054	anml:insects	1839	584	30	|	2070414	fung:ascomycetes	73	73	8	|						|	n/a	repeat	anml:insects	14
ptg000035l~~13235..16762	3528	0,0,320,0,0,0,0	3169	|	Cynara cardunculus	59895	plnt:plants	1809	1220	42	|	3821	plnt:plants	1809	1085	39	|	667381	anml:rotifers	887	887	35	|	104421	anml:insects	1786	878	33	|	n/a	primary-div	anml:insects	51
ptg000035l~~16763..823756	806994	497595,16024,3720,0,0,0,0	147759	|	Onthophagus taurus	166361	anml:insects	110440	67067	698	|	41895	anml:insects	110440	12368	186	|	2607531	anml:molluscs	11760	4691	91	|	3818	plnt:plants	15840	4781	81	|	n/a	repeat	anml:insects	14
ptg000035l~~823757..827577	3821	0,0,1560,0,0,0,0	3787	|	Dryobates pubescens	118200	anml:birds	2161	1929	57	|	1884656	prok:firmicutes	2053	934	40	|	88015	anml:crustaceans	1772	1091	37	|	1754190	fung:chytrids	749	643	32	|	n/a	inconclusive	anml:birds	57
ptg000035l~~827578..1159850	332273	180377,834,220,0,0,0,0	107087	|	Onthophagus taurus	166361	anml:insects	96110	72693	717	|	41895	anml:insects	96110	20656	256	|	35525	anml:crustaceans	2900	2900	91	|	880536	prst:alveolates	6050	3249	68	|	n/a	repeat	anml:insects	29
ptg000035l~~1159851..1162432	2582	656,0,280,0,0,0,0	2570	|	Gigaspora margarita	4874	fung:fungi	2500	2500	61	|	266149	prst:alveolates	717	717	30	|	55577	plnt:plants	690	403	22	|	4885	fung:fungi	2500	294	22	|	n/a	inconclusive	fung:fungi	97
ptg000035l~~1162433..1704600	542168	317948,7294,1300,0,0,0,0	159343	|	Onthophagus taurus	166361	anml:insects	126555	95032	794	|	7054	anml:insects	126555	19069	215	|	3818	plnt:plants	19319	9698	124	|	95602	anml:crustaceans	9160	6416	94	|	n/a	repeat	anml:insects	23
ptg000035l~~1704601..1706795	2195	0,0,0,0,0,0,0	1976	|	Encephalitozoon intestinalis	876142	fung:microsporidians	1827	1666	76	|	284813	fung:microsporidians	1827	1728	75	|	7070	anml:insects	149	149	15	|						|	n/a	contaminant(div)	fung:microsporidians	83
ptg000035l~~1706796..2656295	949500	642402,28424,1100,0,0,0,0	208236	|	Onthophagus taurus	166361	anml:insects	171778	133525	962	|	217634	anml:insects	171778	10650	166	|	155416	fung:ascomycetes	4740	3784	72	|	6465	anml:molluscs	4246	2452	65	|	n/a	repeat	anml:insects	18
ptg000035l~~2656296..2658390	2095	0,0,0,0,0,0,0	1918	|	Acephala macrosclerotiorum	886606	fung:ascomycetes	786	786	33	|	3818	plnt:plants	1367	522	27	|	253017	plnt:plants	1367	443	25	|	49329	fung:budding yeasts	438	438	24	|	n/a	low-coverage	fung:ascomycetes	38
ptg000035l~~2658391..2915722	257332	164943,3323,100,0,0,0,0	66472	|	Onthophagus taurus	166361	anml:insects	57316	52656	725	|	7054	anml:insects	57316	2372	75	|	51029	anml:nematodes	3592	2329	55	|	9305	anml:marsupials	2491	2197	50	|	n/a	repeat	anml:insects	22
ptg000035l~~2915723..2918645	2923	752,0,0,0,0,0,0	2743	|	endosymbiont of Pachyrhynchus infernalis	1971488	prok:g-proteobacteria	2618	2618	61	|	63459	plnt:plants	443	407	24	|	8502	anml:reptiles	404	404	23	|	1026970	anml:rodents	709	355	22	|	n/a	contaminant(div)	prok:g-proteobacteria	90
ptg000035l~~2918646..3336603	417958	251070,17165,2080,0,0,0,0	114179	|	Onthophagus taurus	166361	anml:insects	81530	58871	671	|	3818	plnt:plants	19023	13934	172	|	217634	anml:insects	81530	6605	138	|	1971488	prok:g-proteobacteria	4417	4417	80	|	n/a	repeat	anml:insects	20
ptg000035l~~3336604..3341594	4991	0,0,260,0,0,0,0	4565	|	Aspergillus conjunctus	41746	fung:ascomycetes	3640	3118	66	|	1121293	prok:firmicutes	1291	1019	37	|	2594430	prok:CFB group bacteria	751	751	36	|	1122229	arch:archaea	707	707	30	|	n/a	inconclusive	fung:ascomycetes	73
ptg000035l~~3341595..3949836	608242	334814,12661,6000,0,0,0,0	166292	|	Onthophagus taurus	166361	anml:insects	130543	99516	800	|	110193	anml:insects	130543	24042	270	|	104777	anml:rotifers	14576	7906	159	|	1199090	anml:rotifers	14576	9730	159	|	n/a	repeat	anml:insects	21
ptg000035l~~3949837..3951934	2098	0,0,500,0,0,0,0	1647	|	Hydra vulgaris	6087	anml:basal metazoans	1411	1411	43	|	8407	anml:amphibians	469	469	34	|	37623	anml:molluscs	767	710	30	|	7936	anml:fishes	675	675	29	|	n/a	same-kingdom-chimeric	anml:basal metazoans	67
ptg000035l~~3951935..4154929	202995	176262,196,0,0,0,0,0	12145	|	Onthophagus taurus	166361	anml:insects	4347	4337	135	|	6565	anml:molluscs	2039	1610	48	|	720590	prst:alveolates	1513	1513	43	|	8407	anml:amphibians	1097	1097	38	|	n/a	repeat	anml:insects	2
ptg000035l~~4154930..4157134	2205	0,0,300,0,0,0,0	2166	|	Emmonsia crescens	73230	fung:ascomycetes	1622	1510	45	|	3483	plnt:plants	1088	1064	41	|	285811	fung:ascomycetes	1622	655	29	|	6596	anml:molluscs	703	514	28	|	n/a	inconclusive	fung:ascomycetes	74
ptg000035l~~4157135..5471237	1314103	832832,22280,3660,0,0,0,0	298950	|	Onthophagus taurus	166361	anml:insects	236427	173644	1338	|	743375	anml:insects	236427	4419	319	|	2954006	prok:a-proteobacteria	14416	5079	190	|	2954025	prok:a-proteobacteria	14416	3990	186	|	n/a	repeat	anml:insects	18
ptg000035l~~5471238..5474156	2919	912,0,200,0,0,0,0	2809	|	Carcharodon carcharias	13397	anml:fishes	1699	1699	46	|	3888	plnt:plants	531	434	26	|	7213	anml:insects	647	361	22	|	260995	anml:amphibians	405	405	22	|	n/a	inconclusive	anml:fishes	58
ptg000035l~~5474157..5741617	267461	114740,6076,1680,0,0,0,0	106685	|	Onthophagus taurus	166361	anml:insects	99041	84635	810	|	110193	anml:insects	99041	12811	206	|	131310	anml:nematodes	5824	4568	105	|	27405	anml:crustaceans	8410	4673	95	|	n/a	repeat	anml:insects	37
ptg000036l~~1..153374	153374	86389,229,340,0,0,0,0	40559	|	Onthophagus taurus	166361	anml:insects	28866	26090	494	|	155726	fung:fungi	5761	3117	63	|	13397	anml:fishes	2847	2279	52	|	158386	plnt:plants	5395	1560	44	|	n/a	repeat	anml:insects	19
ptg000036l~~153375..157122	3748	515,0,0,0,0,0,0	2790	|	Carcharodon carcharias	13397	anml:fishes	2605	2605	55	|	219809	anml:insects	294	279	17	|	6945	anml:insects	294	222	17	|	7936	anml:fishes	2605	271	16	|	n/a	inconclusive	anml:fishes	70
ptg000036l~~157123..2392246	2235124	1210096,29425,8520,0,0,0,0	552078	|	Onthophagus taurus	166361	anml:insects	390002	275222	1409	|	41895	anml:insects	390002	21721	251	|	3818	plnt:plants	47695	15731	162	|	1611254	anml:nematodes	35234	11093	136	|	n/a	repeat	anml:insects	17
ptg000036l~~2392247..2394263	2017	0,0,0,0,0,0,0	1678	|	Lolium perenne	4522	plnt:plants	1135	471	25	|	3816	plnt:plants	1135	486	25	|	166011	anml:nematodes	437	437	24	|	28377	anml:reptiles	276	276	18	|	n/a	inconclusive	plnt:plants	56
ptg000036l~~2394264..2555943	161680	90834,2790,1580,0,0,0,0	57758	|	Onthophagus taurus	166361	anml:insects	46034	37343	481	|	7070	anml:insects	46034	3042	84	|	59729	anml:birds	2765	2765	70	|	1561998	anml:nematodes	5628	3260	66	|	n/a	repeat	anml:insects	28
ptg000037l~~1..536717	536717	486,427,0,0,0,0,0	487095	|	Brucella cytisi	407152	prok:a-proteobacteria	479099	218229	966	|	867683	prok:a-proteobacteria	479099	184513	892	|	1872635	prok:g-proteobacteria	214352	62832	478	|	206506	prok:b-proteobacteria	203226	22667	293	|	n/a	contaminant(div)	prok:a-proteobacteria	89
ptg000037l~~536718..542784	6067	0,0,0,0,0,0,0	5221	|	Achromobacter pestifer	1353889	prok:b-proteobacteria	5008	4980	109	|	1353890	prok:b-proteobacteria	5008	2109	70	|	354351	prok:a-proteobacteria	1397	527	26	|	571254	prok:a-proteobacteria	1397	338	21	|	n/a	contaminant(div)	prok:b-proteobacteria	83
ptg000037l~~542785..1182364	639580	712,366,0,0,0,0,0	571440	|	Brucella cytisi	407152	prok:a-proteobacteria	561670	189384	915	|	571254	prok:a-proteobacteria	561670	163628	853	|	1872635	prok:g-proteobacteria	251013	64348	467	|	2069367	prok:b-proteobacteria	223828	26778	279	|	n/a	contaminant(div)	prok:a-proteobacteria	88
ptg000038l~~1..189932	189932	115262,1144,300,0,0,0,0	51160	|	Onthophagus taurus	166361	anml:insects	43779	31256	474	|	286706	anml:insects	43779	5818	119	|	35525	anml:crustaceans	4638	4296	98	|	441366	anml:fishes	5234	2409	57	|	n/a	repeat	anml:insects	23
ptg000038l~~189933..197139	7207	0,0,260,0,0,0,0	4534	|	Gouania willdenowi	441366	anml:fishes	3605	2786	58	|	6238	anml:nematodes	1053	1033	43	|	114818	fung:ascomycetes	1072	1072	39	|	8030	anml:fishes	3605	1180	38	|	n/a	inconclusive	anml:fishes	50
ptg000038l~~197140..2025619	1828480	1116440,33824,7280,0,0,0,0	423798	|	Onthophagus taurus	166361	anml:insects	315171	217693	1230	|	41895	anml:insects	315171	22690	246	|	3818	plnt:plants	56143	29311	226	|	103695	anml:reptiles	10132	6037	140	|	n/a	repeat	anml:insects	17
ptg000039l	45946	0,0,0,0,0,0,0	27487	|	Empedobacter sp. UBA5924	1946443	prok:CFB group bacteria	26881	6807	162	|	363260	prok:CFB group bacteria	26881	5761	144	|	1872085	prok:high GC Gram+	3260	1664	80	|	28090	prok:g-proteobacteria	4970	2814	76	|	n/a	contaminant(div)	prok:CFB group bacteria	59
ptg000040l~~1..22589	22589	0,0,0,0,0,0,0	20621	|	Brucella cytisi	407152	prok:a-proteobacteria	20609	17663	265	|	94625	prok:a-proteobacteria	20609	17318	252	|	980347	prok:g-proteobacteria	7381	3629	100	|	2726122	prok:g-proteobacteria	7381	4243	100	|	n/a	contaminant(div)	prok:a-proteobacteria	91
ptg000040l~~22590..24608	2019	0,0,0,0,0,0,0	1777	|	Cupidesulfovibrio termitidis	644897	prok:d-proteobacteria	1144	1144	49	|	2034155	prok:g-proteobacteria	326	326	28	|	1591116	prok:a-proteobacteria	570	254	19	|	2663373	fung:ascomycetes	440	247	17	|	n/a	inconclusive	prok:d-proteobacteria	57
ptg000040l~~24609..27522	2914	0,0,0,0,0,0,0	76	|	Pantoea rodasii	1076549	prok:g-proteobacteria	76	76	9	|						|						|						|	n/a	low-coverage	prok:g-proteobacteria	3
ptg000040l~~27523..37466	9944	0,0,0,0,0,0,0	9377	|	Cupidesulfovibrio termitidis	644897	prok:d-proteobacteria	8365	8365	124	|	55209	prok:g-proteobacteria	3478	1323	58	|	1310165	prok:b-proteobacteria	1129	970	48	|	29432	prok:g-proteobacteria	3478	1041	42	|	n/a	contaminant(div)	prok:d-proteobacteria	84
ptg000040l~~37467..104676	67210	0,0,0,0,0,0,0	58224	|	Brucella cytisi	407152	prok:a-proteobacteria	56851	33876	390	|	867683	prok:a-proteobacteria	56851	25375	335	|	1081782	prok:b-proteobacteria	26718	7212	154	|	2546446	prok:b-proteobacteria	26718	6817	149	|	n/a	contaminant(div)	prok:a-proteobacteria	85
ptg000041c~~1..105660	105660	236,0,0,0,0,0,0	99861	|	[Ochrobactrum] soli	2448455	prok:a-proteobacteria	99200	84058	684	|	419475	prok:a-proteobacteria	99200	85064	678	|	1872635	prok:g-proteobacteria	63044	54173	451	|	1946910	prok:proteobacteria	6387	3758	132	|	n/a	contaminant(div)	prok:a-proteobacteria	94
ptg000041c~~105661..108196	2536	0,0,0,0,0,0,0	1878	|	Rhizobium phage RHph_N17	2509742	virs:prokaryotic viruses	1525	1525	68	|	1218074	prok:b-proteobacteria	234	234	16	|	659015	prok:a-proteobacteria	135	123	13	|	564	prok:g-proteobacteria	119	119	12	|	n/a	contaminant(virus)	virs:prokaryotic viruses	60
ptg000041c~~108197..1241267	1133071	1202,3080,360,0,0,0,0	1017686	|	[Ochrobactrum] soli	2448455	prok:a-proteobacteria	1008765	633261	1930	|	407152	prok:a-proteobacteria	1008765	655498	1915	|	1872635	prok:g-proteobacteria	481006	231659	1085	|	1813033	prok:b-proteobacteria	322733	9078	589	|	n/a	contaminant(div)	prok:a-proteobacteria	89
ptg000042l	93846	0,86,0,0,0,0,0	92625	|	Paracoccus alkenifer	65735	prok:a-proteobacteria	92600	44595	567	|	2116655	prok:a-proteobacteria	92600	53969	544	|	76116	prok:b-proteobacteria	26741	13561	224	|	1261621	prok:b-proteobacteria	26741	10790	213	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg000043l	39137	222,749,0,0,0,0,0	893	|	Ostrea edulis	37623	anml:molluscs	504	504	24	|	6945	anml:insects	389	389	21	|						|						|	n/a	repeat	anml:molluscs	1
ptg000044l	107903	0,0,0,0,0,0,0	94525	|	Enterococcus thailandicus	417368	prok:firmicutes	94303	58500	547	|	903984	prok:firmicutes	94303	58394	521	|	2741544	prok:g-proteobacteria	11129	4275	95	|	1798182	prok:g-proteobacteria	11129	1694	84	|	n/a	contaminant(div)	prok:firmicutes	87
ptg000045l	61123	108,0,0,0,0,0,0	55464	|	[Ochrobactrum] soli	2448455	prok:a-proteobacteria	54829	42849	488	|	271865	prok:a-proteobacteria	54829	46955	481	|	1872635	prok:g-proteobacteria	33407	30972	351	|	1891311	prok:g-proteobacteria	33407	1726	85	|	n/a	contaminant(div)	prok:a-proteobacteria	90
ptg000046l	66508	0,0,0,0,0,0,0	61487	|	Paracoccus sphaerophysae	690417	prok:a-proteobacteria	60907	44886	640	|	1545044	prok:a-proteobacteria	60907	46470	626	|	1872635	prok:g-proteobacteria	34493	17502	296	|	266061	prok:g-proteobacteria	34493	9843	232	|	n/a	contaminant(div)	prok:a-proteobacteria	92
ptg000047l	1221296	1059124,106636,5220,0,0,0,0	45080	|	Sitophilus oryzae	7048	anml:insects	43908	26341	936	|	41139	anml:insects	43908	24323	915	|	2943436	anml:tardigrades	20041	20041	651	|	46514	anml:echinoderms	23195	21899	609	|	n/a	repeat	anml:insects	4
ptg000048l	320107	87,2442,0,0,0,0,0	270684	|	Enterococcus thailandicus	417368	prok:firmicutes	267259	120906	991	|	1354	prok:firmicutes	267259	124210	967	|	1946450	prok:CFB group bacteria	12280	5175	143	|	2849043	prok:actinobacteria	14452	9769	142	|	n/a	contaminant(div)	prok:firmicutes	83
ptg000049l	15458	0,0,0,0,0,0,0	15424	|	Niabella yanshanensis	577386	prok:CFB group bacteria	15424	14736	270	|	1825928	prok:CFB group bacteria	15424	14808	268	|	1872085	prok:high GC Gram+	4935	4935	122	|	1123010	prok:g-proteobacteria	4437	2047	70	|	n/a	contaminant(div)	prok:CFB group bacteria	100
ptg000050l	40973	0,0,0,0,0,0,0	30265	|	Enterococcus pallens	1158607	prok:firmicutes	29722	15877	273	|	1158604	prok:firmicutes	29722	11386	267	|	2607969	virs:prokaryotic viruses	1676	1676	80	|	60246	prok:proteobacteria	1730	1729	77	|	n/a	contaminant(div)	prok:firmicutes	73
ptg000051l	209749	0,187,0,0,0,0,0	181742	|	Enterococcus thailandicus	417368	prok:firmicutes	181087	128623	738	|	1354	prok:firmicutes	181087	115778	697	|	156892	prok:high GC Gram+	20733	9339	137	|	1749	prok:high GC Gram+	20733	7586	112	|	n/a	contaminant(div)	prok:firmicutes	86
ptg000052l	351957	69415,165763,0,0,0,0,0	63207	|	Onthophagus taurus	166361	anml:insects	56290	53690	600	|	7137	anml:insects	56290	4062	91	|	3656	plnt:plants	5934	3465	66	|	452286	prok:CFB group bacteria	3326	3326	63	|	n/a	repeat	anml:insects	16
ptg000053l	32397	0,0,0,0,0,0,0	28281	|	Niabella yanshanensis	577386	prok:CFB group bacteria	27720	22202	331	|	1825928	prok:CFB group bacteria	27720	22264	322	|	474960	prok:firmicutes	8031	5123	118	|	1872085	prok:high GC Gram+	3604	2404	95	|	n/a	contaminant(div)	prok:CFB group bacteria	86
ptg000054l	53493	0,0,0,0,0,0,0	53460	|	Brucella haematophila	419474	prok:a-proteobacteria	53460	49992	521	|	94627	prok:a-proteobacteria	53460	50061	520	|	1872635	prok:g-proteobacteria	33698	31828	336	|	1192854	prok:g-proteobacteria	33698	3538	116	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg000055l	33103	0,0,0,0,0,0,0	30033	|	Niabella hibiscisoli	1825928	prok:CFB group bacteria	29871	20206	364	|	522298	prok:CFB group bacteria	29871	20935	288	|	1872085	prok:high GC Gram+	1870	1870	72	|	2527972	prok:bacteria	1887	1450	53	|	n/a	contaminant(div)	prok:CFB group bacteria	90
ptg000056l	197922	0,0,0,0,0,0,0	177268	|	Enterococcus thailandicus	417368	prok:firmicutes	175753	129638	793	|	1352	prok:firmicutes	175753	134368	778	|	1267021	prok:g-proteobacteria	13170	7401	137	|	1798183	prok:g-proteobacteria	13170	3946	117	|	n/a	contaminant(div)	prok:firmicutes	89
ptg000057l	1682088	1291658,298890,0,0,0,0,0	45676	|	Onthophagus taurus	166361	anml:insects	34462	27868	350	|	189513	anml:insects	34462	4687	99	|	2597806	virs:viruses	4072	4072	91	|	118200	anml:birds	2012	2012	48	|	n/a	repeat	anml:insects	2
ptg000058l	10412791	9494449,690280,100,0,0,0,0	152982	|	Onthophagus taurus	166361	anml:insects	142431	119033	850	|	217634	anml:insects	142431	45996	357	|	452649	virs:eukaryotic viruses	6403	6403	118	|	71246	fung:budding yeasts	2101	2101	50	|	n/a	repeat	anml:insects	1
ptg000059l	30238	0,0,0,0,0,0,0	29179	|	Dyadobacter luticola	1979387	prok:CFB group bacteria	29145	24156	373	|	1121482	prok:CFB group bacteria	29145	26191	369	|	1045558	prok:g-proteobacteria	1088	779	51	|	1169913	prok:g-proteobacteria	1088	774	48	|	n/a	contaminant(div)	prok:CFB group bacteria	96
ptg000060l	47597	0,0,0,0,0,0,0	47597	|	Dyadobacter luticola	1979387	prok:CFB group bacteria	47597	46576	584	|	1121481	prok:CFB group bacteria	47597	44732	573	|	1872085	prok:high GC Gram+	6775	4561	112	|	870187	prok:g-proteobacteria	6696	4052	104	|	n/a	contaminant(div)	prok:CFB group bacteria	100
ptg000061l~~1..448495	448495	0,542,0,0,0,0,0	428659	|	Luteimonas marina	488485	prok:g-proteobacteria	425350	342438	2189	|	1132694	prok:g-proteobacteria	425350	334181	2005	|	1945912	prok:b-proteobacteria	227138	29083	422	|	217204	prok:b-proteobacteria	227138	35681	414	|	n/a	contaminant(div)	prok:g-proteobacteria	95
ptg000061l~~448496..451927	3432	0,0,0,0,0,0,0	3432	|	Ruania alba	648782	prok:high GC Gram+	3432	3355	127	|	2603206	prok:high GC Gram+	3432	1937	105	|	1321611	prok:b-proteobacteria	1527	1527	90	|	2559601	prok:g-proteobacteria	1533	523	71	|	n/a	contaminant(div)	prok:high GC Gram+	100
ptg000061l~~451928..1173139	721212	11,402,0,0,0,0,0	678547	|	Luteimonas marina	488485	prok:g-proteobacteria	669171	536749	2680	|	1132694	prok:g-proteobacteria	669171	535197	2502	|	945844	prok:b-proteobacteria	335880	47016	483	|	518	prok:b-proteobacteria	335880	30571	419	|	n/a	contaminant(div)	prok:g-proteobacteria	93
